weight_class,title_fight,card_section,card_position,event_venue_country,red_age,blue_age,red_height,blue_height,red_reach,blue_reach,red_stance,blue_stance,red_prior_fights,blue_prior_fights,red_prior_wins,blue_prior_wins,red_prior_win_rate,blue_prior_win_rate,red_prior_finish_wins,blue_prior_finish_wins,red_prior_finish_rate,blue_prior_finish_rate,red_prior_avg_duration,blue_prior_avg_duration,red_days_since_last_fight,blue_days_since_last_fight,age_diff,height_diff,reach_diff,prior_fights_diff,prior_win_rate_diff,prior_finish_rate_diff,prior_avg_duration_diff,days_since_last_fight_diff,stance_matchup,y_red_win
FEATHERWEIGHT,0,MAIN_CARD,6,USA,28.684462696783026,34.14647501711157,177.8,175.26,186.69,177.8,orthodox,switch,4.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,7.825000000000001,11.100000000000001,168.0,161.0,-5.462012320328544,2.5400000000000205,8.889999999999986,2.0,0.0,0.0,-3.2750000000000004,7.0,orthodox_vs_switch,0
HEAVYWEIGHT,0,PRELIMS,11,USA,35.30184804928131,29.308692676249144,187.96,185.42,200.66,187.96,orthodox,southpaw,5.0,2.0,4.0,1.0,0.8,0.5,1.0,1.0,0.25,1.0,13.12,10.564999999999998,119.0,168.0,5.993155373032167,2.5400000000000205,12.699999999999989,3.0,0.30000000000000004,-0.75,2.5550000000000015,-49.0,orthodox_vs_southpaw,0
W_FLYWEIGHT,0,PRELIMS,10,USA,31.107460643394933,30.102669404517453,167.64,172.72,175.26,171.45,orthodox,orthodox,9.0,10.0,6.0,3.0,0.6666666666666666,0.3,1.0,1.0,0.16666666666666666,0.3333333333333333,13.134444444444446,13.540000000000001,168.0,245.0,1.0047912388774805,-5.0800000000000125,3.8100000000000023,-1.0,0.36666666666666664,-0.16666666666666666,-0.405555555555555,-77.0,orthodox_vs_orthodox,1
LIGHTWEIGHT,0,PRELIMS,9,USA,33.83983572895277,34.680355920602324,180.34,180.34,175.26,182.88,orthodox,orthodox,3.0,5.0,2.0,2.0,0.6666666666666666,0.4,1.0,0.0,0.5,0.0,11.14,14.636000000000001,140.0,119.0,-0.8405201916495528,0.0,-7.6200000000000045,-2.0,0.2666666666666666,0.5,-3.4960000000000004,21.0,orthodox_vs_orthodox,0
W_FLYWEIGHT,0,PRELIMS,8,USA,27.052703627652292,32.199863107460644,160.02,167.64,166.37,167.64,southpaw,orthodox,9.0,2.0,6.0,2.0,0.6666666666666666,1.0,3.0,1.0,0.5,0.5,12.714444444444446,9.79,154.0,77.0,-5.1471594798083515,-7.619999999999976,-1.2699999999999818,7.0,-0.33333333333333337,0.0,2.924444444444447,77.0,southpaw_vs_orthodox,1
BANTAMWEIGHT,0,PRELIMS,7,USA,37.9192334017796,36.85694729637235,167.64,177.8,167.64,180.34,switch,orthodox,16.0,7.0,8.0,2.0,0.5,0.2857142857142857,5.0,2.0,0.625,1.0,8.105,10.73,217.0,119.0,1.062286105407253,-10.160000000000025,-12.700000000000017,9.0,0.2142857142857143,-0.375,-2.625,98.0,switch_vs_orthodox,0
FEATHERWEIGHT,0,MAIN_CARD,5,USA,33.27857631759069,35.1129363449692,177.8,182.88,177.8,185.42,orthodox,switch,7.0,10.0,3.0,5.0,0.42857142857142855,0.5,3.0,2.0,1.0,0.4,7.3828571428571435,12.25,531.0,112.0,-1.8343600273785086,-5.079999999999984,-7.619999999999976,-3.0,-0.07142857142857145,0.6,-4.8671428571428565,419.0,orthodox_vs_switch,1
FLYWEIGHT,0,MAIN_CARD,4,USA,33.31143052703628,34.34633812457221,170.18,162.56,170.18,165.1,southpaw,orthodox,9.0,6.0,5.0,3.0,0.5555555555555556,0.5,1.0,3.0,0.2,1.0,9.98,9.718333333333334,217.0,497.0,-1.034907597535934,7.6200000000000045,5.0800000000000125,3.0,0.05555555555555558,-0.8,0.2616666666666667,-280.0,southpaw_vs_orthodox,0
LIGHTWEIGHT,0,MAIN_CARD,3,USA,37.86447638603696,33.295003422313485,180.34,182.88,177.8,185.42,orthodox,orthodox,8.0,2.0,2.0,1.0,0.25,0.5,2.0,1.0,1.0,1.0,9.655000000000001,3.4450000000000003,119.0,259.0,4.569472963723477,-2.539999999999992,-7.619999999999976,6.0,-0.25,0.0,6.210000000000001,-140.0,orthodox_vs_orthodox,1
FEATHERWEIGHT,0,MAIN_CARD,2,USA,32.16153319644079,31.709787816564,182.88,182.88,190.5,187.96,southpaw,orthodox,7.0,9.0,5.0,4.0,0.7142857142857143,0.4444444444444444,5.0,1.0,1.0,0.25,5.829999999999999,11.474444444444446,223.0,329.0,0.45174537987679386,0.0,2.539999999999992,-2.0,0.2698412698412699,0.75,-5.644444444444447,-106.0,southpaw_vs_orthodox,1
W_STRAWWEIGHT,0,MAIN_CARD,1,USA,37.163586584531146,36.139630390143736,162.56,160.02,165.1,162.56,southpaw,orthodox,11.0,9.0,8.0,6.0,0.7272727272727273,0.6666666666666666,5.0,3.0,0.625,0.5,9.704545454545455,12.0,154.0,112.0,1.0239561943874094,2.539999999999992,2.539999999999992,2.0,0.06060606060606066,0.125,-2.295454545454545,42.0,southpaw_vs_orthodox,0
W_FLYWEIGHT,0,MAIN_CARD,1,USA,32.03832991101985,30.590006844626966,165.1,165.1,165.1,166.37,orthodox,orthodox,16.0,6.0,11.0,6.0,0.6875,1.0,6.0,0.0,0.5454545454545454,0.0,13.7175,15.0,112.0,301.0,1.4483230663928843,0.0,-1.2700000000000102,10.0,-0.3125,0.5454545454545454,-1.2825000000000006,-189.0,orthodox_vs_orthodox,1
WELTERWEIGHT,0,PRELIMS,12,USA,27.255304585900067,29.883641341546884,177.8,175.26,182.88,180.34,switch,orthodox,3.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0,13.543333333333331,7.946666666666666,364.0,154.0,-2.628336755646817,2.5400000000000205,2.539999999999992,0.0,0.0,-1.0,5.596666666666665,210.0,switch_vs_orthodox,1
MIDDLEWEIGHT,0,PRELIMS,11,USA,30.491444216290212,33.086926762491444,193.04,182.88,193.04,185.42,orthodox,switch,5.0,8.0,2.0,5.0,0.4,0.625,1.0,3.0,0.5,0.6,10.709999999999999,9.13375,301.0,105.0,-2.5954825462012323,10.159999999999997,7.6200000000000045,-3.0,-0.22499999999999998,-0.09999999999999998,1.57625,196.0,orthodox_vs_switch,0
W_FLYWEIGHT,0,PRELIMS,10,USA,24.240930869267626,27.266255989048595,167.64,167.64,170.18,173.99,orthodox,southpaw,2.0,6.0,2.0,2.0,1.0,0.3333333333333333,1.0,2.0,0.5,1.0,9.34,8.496666666666666,216.0,665.0,-3.0253251197809696,0.0,-3.8100000000000023,-4.0,0.6666666666666667,-0.5,0.8433333333333337,-449.0,orthodox_vs_southpaw,1
BANTAMWEIGHT,0,PRELIMS,9,USA,32.219028062970565,29.919233401779604,177.8,177.8,190.5,182.88,southpaw,switch,10.0,5.0,8.0,2.0,0.8,0.4,4.0,2.0,0.5,1.0,10.959,11.536,448.0,329.0,2.299794661190962,0.0,7.6200000000000045,5.0,0.4,-0.5,-0.577,119.0,southpaw_vs_switch,1
W_FLYWEIGHT,0,PRELIMS,8,USA,35.36755646817249,24.00273785078713,170.18,167.64,172.72,171.45,orthodox,orthodox,7.0,0.0,5.0,0.0,0.7142857142857143,0.0,1.0,0.0,0.2,0.0,14.907142857142857,,175.0,,11.364818617385357,2.5400000000000205,1.2700000000000102,7.0,0.7142857142857143,0.2,,,orthodox_vs_orthodox,1
FLYWEIGHT,0,PRELIMS,7,USA,22.757015742642025,33.50581793292265,165.1,175.26,165.1,177.8,orthodox,switch,3.0,8.0,3.0,4.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.25,13.173333333333334,13.69375,182.0,63.0,-10.748802190280628,-10.159999999999997,-12.700000000000017,-5.0,0.5,0.08333333333333331,-0.5204166666666659,119.0,orthodox_vs_switch,0
FEATHERWEIGHT,0,MAIN_CARD,5,USA,34.95140314852841,26.570841889117045,185.42,170.18,189.23,181.61,southpaw,orthodox,16.0,6.0,8.0,5.0,0.5,0.8333333333333334,5.0,1.0,0.625,0.2,7.5337499999999995,13.186666666666667,112.0,119.0,8.380561259411362,15.23999999999998,7.619999999999976,10.0,-0.33333333333333337,0.425,-5.652916666666668,-7.0,southpaw_vs_orthodox,1
WELTERWEIGHT,0,MAIN_CARD,4,USA,26.89664613278576,31.32101300479124,185.42,177.8,184.15,187.96,orthodox,orthodox,4.0,5.0,3.0,2.0,0.75,0.4,3.0,0.0,1.0,0.0,3.9525000000000006,13.2,252.0,119.0,-4.4243668720054785,7.619999999999976,-3.8100000000000023,-1.0,0.35,1.0,-9.247499999999999,133.0,orthodox_vs_orthodox,1
LIGHTWEIGHT,0,MAIN_CARD,3,USA,35.73169062286105,27.54277891854894,172.72,170.18,177.8,175.26,southpaw,orthodox,23.0,3.0,13.0,3.0,0.5652173913043478,1.0,10.0,2.0,0.7692307692307693,0.6666666666666666,8.285217391304348,8.523333333333333,161.0,14.0,8.188911704312112,2.539999999999992,2.5400000000000205,20.0,-0.4347826086956522,0.10256410256410264,-0.23811594202898512,147.0,southpaw_vs_orthodox,0
WELTERWEIGHT,0,MAIN_CARD,2,USA,37.79603011635866,40.09308692676249,182.88,180.34,185.42,177.8,orthodox,orthodox,18.0,10.0,12.0,6.0,0.6666666666666666,0.6,6.0,3.0,0.5,0.5,11.236666666666666,10.596,461.0,161.0,-2.2970568104038307,2.539999999999992,7.619999999999976,8.0,0.06666666666666665,0.0,0.6406666666666663,300.0,orthodox_vs_orthodox,0
BANTAMWEIGHT,0,EARLY_PRELIMS,13,USA,31.82751540041068,28.580424366872005,167.64,175.26,175.26,179.07,orthodox,switch,13.0,2.0,9.0,2.0,0.6923076923076923,1.0,4.0,2.0,0.4444444444444444,1.0,12.818461538461538,8.855,168.0,119.0,3.2470910335386733,-7.6200000000000045,-3.8100000000000023,11.0,-0.3076923076923077,-0.5555555555555556,3.9634615384615373,49.0,orthodox_vs_switch,0
FLYWEIGHT,0,EARLY_PRELIMS,12,USA,22.02053388090349,30.677618069815196,167.64,172.72,172.72,170.18,orthodox,orthodox,3.0,5.0,3.0,3.0,1.0,0.6,2.0,0.0,0.6666666666666666,0.0,8.766666666666666,10.834,146.0,202.0,-8.657084188911707,-5.0800000000000125,2.539999999999992,-2.0,0.4,0.6666666666666666,-2.067333333333334,-56.0,orthodox_vs_orthodox,1
HEAVYWEIGHT,0,EARLY_PRELIMS,11,USA,45.399041752224505,32.63244353182751,190.5,193.04,195.58,195.58,orthodox,orthodox,41.0,6.0,23.0,5.0,0.5609756097560976,0.8333333333333334,11.0,2.0,0.4782608695652174,0.4,9.632682926829268,9.445,168.0,196.0,12.766598220396993,-2.539999999999992,0.0,35.0,-0.27235772357723576,0.07826086956521738,0.18768292682926813,-28.0,orthodox_vs_orthodox,0
W_STRAWWEIGHT,0,EARLY_PRELIMS,10,USA,38.47775496235455,29.11978097193703,160.02,165.1,157.48,160.02,orthodox,orthodox,14.0,16.0,6.0,10.0,0.42857142857142855,0.625,2.0,9.0,0.3333333333333333,0.9,14.518571428571429,9.649375,280.0,161.0,9.357973990417523,-5.079999999999984,-2.5400000000000205,-2.0,-0.19642857142857145,-0.5666666666666667,4.8691964285714295,119.0,orthodox_vs_orthodox,0
WELTERWEIGHT,0,MAIN_CARD,5,USA,26.614647501711158,37.229295003422315,190.5,190.5,189.23,200.66,orthodox,switch,7.0,1.0,7.0,1.0,1.0,1.0,3.0,0.0,0.42857142857142855,0.0,11.757142857142856,15.0,133.0,112.0,-10.614647501711158,0.0,-11.430000000000007,6.0,0.0,0.42857142857142855,-3.2428571428571438,21.0,orthodox_vs_switch,1
BANTAMWEIGHT,0,PRELIMS,9,USA,25.804243668720055,29.429158110882955,177.8,175.26,179.07,175.26,switch,orthodox,3.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.6666666666666666,0.0,10.44,12.33,98.0,301.0,-3.6249144421629005,2.5400000000000205,3.8100000000000023,2.0,1.0,0.6666666666666666,-1.8900000000000006,-203.0,switch_vs_orthodox,1
FEATHERWEIGHT,0,PRELIMS,8,USA,28.588637919233403,27.50444900752909,175.26,170.18,175.26,175.26,switch,orthodox,13.0,2.0,6.0,2.0,0.46153846153846156,1.0,4.0,1.0,0.6666666666666666,0.5,12.516153846153845,9.6,161.0,168.0,1.084188911704313,5.079999999999984,0.0,11.0,-0.5384615384615384,0.16666666666666663,2.916153846153845,-7.0,switch_vs_orthodox,0
MIDDLEWEIGHT,0,PRELIMS,6,USA,27.78097193702943,34.36002737850787,187.96,185.42,190.5,187.96,orthodox,orthodox,6.0,12.0,4.0,5.0,0.6666666666666666,0.4166666666666667,4.0,3.0,1.0,0.6,8.375,11.559166666666668,140.0,161.0,-6.579055441478442,2.5400000000000205,2.539999999999992,-6.0,0.24999999999999994,0.4,-3.184166666666668,-21.0,orthodox_vs_orthodox,1
W_BANTAMWEIGHT,0,MAIN_CARD,4,USA,32.85420944558521,32.92539356605065,167.64,180.34,168.91,182.88,orthodox,orthodox,11.0,11.0,6.0,8.0,0.5454545454545454,0.7272727272727273,5.0,5.0,0.8333333333333334,0.625,10.008181818181818,9.437272727272727,161.0,105.0,-0.0711841204654391,-12.700000000000017,-13.969999999999999,0.0,-0.18181818181818188,0.20833333333333337,0.5709090909090904,56.0,orthodox_vs_orthodox,0
LIGHT_HEAVYWEIGHT,0,MAIN_CARD,3,USA,35.92607802874743,35.95619438740589,193.04,187.96,193.04,193.04,orthodox,orthodox,22.0,9.0,13.0,6.0,0.5909090909090909,0.6666666666666666,11.0,4.0,0.8461538461538461,0.6666666666666666,10.486818181818181,11.524444444444445,56.0,147.0,-0.030116358658453635,5.079999999999984,0.0,13.0,-0.07575757575757569,0.17948717948717952,-1.0376262626262633,-91.0,orthodox_vs_orthodox,0
CATCH_WEIGHT,0,MAIN_CARD,2,USA,32.89801505817933,29.49760438056126,170.18,180.34,180.34,184.15,orthodox,orthodox,17.0,5.0,11.0,3.0,0.6470588235294118,0.6,6.0,3.0,0.5454545454545454,1.0,12.51764705882353,5.962000000000001,140.0,77.0,3.4004106776180727,-10.159999999999997,-3.8100000000000023,12.0,0.04705882352941182,-0.4545454545454546,6.555647058823529,63.0,orthodox_vs_orthodox,0
LIGHT_HEAVYWEIGHT,1,MAIN_CARD,1,USA,36.98015058179329,31.707049965776864,193.04,190.5,200.66,203.2,orthodox,orthodox,8.0,5.0,7.0,4.0,0.875,0.8,5.0,4.0,0.7142857142857143,1.0,10.20375,11.448,77.0,77.0,5.273100616016425,2.539999999999992,-2.539999999999992,3.0,0.07499999999999996,-0.2857142857142857,-1.244250000000001,0.0,orthodox_vs_orthodox,1
FEATHERWEIGHT,0,PRELIMS,7,USA,40.6570841889117,34.012320328542096,172.72,180.34,177.8,187.96,orthodox,orthodox,23.0,22.0,14.0,11.0,0.6086956521739131,0.5,6.0,4.0,0.42857142857142855,0.36363636363636365,12.169565217391304,10.411363636363637,322.0,140.0,6.644763860369608,-7.6200000000000045,-10.159999999999997,1.0,0.10869565217391308,0.0649350649350649,1.7582015810276665,182.0,orthodox_vs_orthodox,0
LIGHT_HEAVYWEIGHT,0,PRELIMS,10,Other,30.63107460643395,27.786447638603697,187.96,190.5,191.77,205.74,orthodox,orthodox,1.0,2.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,15.0,2.7300000000000004,262.0,126.0,2.8446269678302514,-2.539999999999992,-13.969999999999999,-1.0,0.5,-1.0,12.27,136.0,orthodox_vs_orthodox,1
BANTAMWEIGHT,1,PRELIMS,11,Other,26.193018480492814,30.12183436002738,172.72,172.72,177.8,175.26,orthodox,orthodox,3.0,2.0,2.0,2.0,0.6666666666666666,1.0,0.0,2.0,0.0,1.0,15.0,8.725000000000001,300.0,300.0,-3.9288158795345645,0.0,2.5400000000000205,1.0,-0.33333333333333337,-1.0,6.274999999999999,0.0,orthodox_vs_orthodox,0
BANTAMWEIGHT,0,PRELIMS,9,Other,36.785763175906915,28.098562628336754,175.26,170.18,185.42,172.72,orthodox,orthodox,13.0,3.0,8.0,0.0,0.6153846153846154,0.0,4.0,0.0,0.5,0.0,12.32,10.406666666666666,224.0,245.0,8.68720054757016,5.079999999999984,12.699999999999989,10.0,0.6153846153846154,0.5,1.913333333333334,-21.0,orthodox_vs_orthodox,0
WELTERWEIGHT,0,PRELIMS,8,Other,32.733744010951405,39.59753593429158,182.88,180.34,187.96,189.23,orthodox,orthodox,4.0,12.0,3.0,7.0,0.75,0.5833333333333334,1.0,1.0,0.3333333333333333,0.14285714285714285,11.48,13.529166666666667,231.0,231.0,-6.863791923340173,2.539999999999992,-1.2699999999999818,-8.0,0.16666666666666663,0.19047619047619047,-2.0491666666666664,0.0,orthodox_vs_orthodox,1
FEATHERWEIGHT,0,PRELIMS,7,Other,29.87542778918549,26.127310061601644,175.26,167.64,177.8,172.72,orthodox,orthodox,4.0,0.0,3.0,0.0,0.75,0.0,2.0,0.0,0.6666666666666666,0.0,9.6775,,118.0,,3.748117727583846,7.6200000000000045,5.0800000000000125,4.0,0.75,0.6666666666666666,,,orthodox_vs_orthodox,0
LIGHT_HEAVYWEIGHT,0,MAIN_CARD,5,Other,32.2299794661191,34.757015742642025,198.12,187.96,208.28,190.5,orthodox,orthodox,14.0,13.0,8.0,7.0,0.5714285714285714,0.5384615384615384,6.0,4.0,0.75,0.5714285714285714,7.026428571428572,10.131538461538462,161.0,294.0,-2.527036276522928,10.159999999999997,17.78,1.0,0.03296703296703296,0.1785714285714286,-3.1051098901098895,-133.0,orthodox_vs_orthodox,0
MIDDLEWEIGHT,0,MAIN_CARD,4,Other,30.102669404517453,33.544147843942504,187.96,195.58,185.42,203.2,orthodox,orthodox,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,3.9499999999999993,245.0,1809.0,-3.441478439425051,-7.6200000000000045,-17.78,0.0,1.0,0.0,11.05,-1564.0,orthodox_vs_orthodox,1
MIDDLEWEIGHT,0,MAIN_CARD,3,Other,32.662559890485966,37.4757015742642,175.26,185.42,180.34,187.96,southpaw,southpaw,23.0,11.0,13.0,8.0,0.5652173913043478,0.7272727272727273,6.0,3.0,0.46153846153846156,0.375,13.135652173913044,11.02727272727273,203.0,406.0,-4.813141683778234,-10.159999999999997,-7.6200000000000045,12.0,-0.1620553359683795,0.08653846153846156,2.108379446640315,-203.0,southpaw_vs_southpaw,1
HEAVYWEIGHT,0,MAIN_CARD,2,Other,32.10951403148528,35.66050650239562,190.5,200.66,213.36,203.2,southpaw,orthodox,8.0,15.0,6.0,11.0,0.75,0.7333333333333333,6.0,7.0,1.0,0.6363636363636364,2.2225,12.409333333333333,224.0,287.0,-3.5509924709103373,-10.159999999999997,10.160000000000025,-7.0,0.01666666666666672,0.36363636363636365,-10.186833333333333,-63.0,southpaw_vs_orthodox,0
MIDDLEWEIGHT,0,MAIN_CARD,1,Other,33.50581793292265,31.540041067761805,182.88,182.88,186.69,193.04,orthodox,southpaw,22.0,3.0,17.0,3.0,0.7727272727272727,1.0,6.0,3.0,0.35294117647058826,1.0,13.471363636363636,2.1466666666666665,126.0,245.0,1.9657768651608478,0.0,-6.349999999999994,19.0,-0.2272727272727273,-0.6470588235294117,11.32469696969697,-119.0,orthodox_vs_southpaw,1
LIGHTWEIGHT,0,PRELIMS,6,Other,28.83504449007529,35.79192334017796,177.8,175.26,182.88,172.72,southpaw,orthodox,12.0,14.0,8.0,8.0,0.6666666666666666,0.5714285714285714,2.0,2.0,0.25,0.25,11.958333333333334,10.993571428571428,195.0,224.0,-6.956878850102669,2.5400000000000205,10.159999999999997,-2.0,0.09523809523809523,0.0,0.9647619047619056,-29.0,southpaw_vs_orthodox,1
FLYWEIGHT,0,MAIN_CARD,5,USA,30.38740588637919,29.073237508555785,162.56,182.88,165.1,181.61,orthodox,orthodox,2.0,4.0,2.0,2.0,1.0,0.5,1.0,1.0,0.5,0.5,11.59,12.15,98.0,210.0,1.3141683778234068,-20.319999999999993,-16.51000000000002,-2.0,0.5,0.0,-0.5600000000000005,-112.0,orthodox_vs_orthodox,1
W_STRAWWEIGHT,0,PRELIMS,11,USA,28.413415468856947,26.28062970568104,160.02,157.48,152.4,160.02,orthodox,orthodox,3.0,2.0,3.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,15.0,12.04,273.0,276.0,2.1327857631759066,2.5400000000000205,-7.6200000000000045,1.0,0.5,-1.0,2.960000000000001,-3.0,orthodox_vs_orthodox,1
FEATHERWEIGHT,0,PRELIMS,10,USA,27.750855578370977,30.116358658453116,177.8,172.72,180.34,175.26,southpaw,orthodox,3.0,5.0,1.0,3.0,0.3333333333333333,0.6,0.0,1.0,0.0,0.3333333333333333,10.033333333333333,10.344,188.0,433.0,-2.3655030800821386,5.0800000000000125,5.0800000000000125,-2.0,-0.26666666666666666,-0.3333333333333333,-0.3106666666666662,-245.0,southpaw_vs_orthodox,1
FEATHERWEIGHT,0,PRELIMS,9,USA,29.453798767967147,35.389459274469544,172.72,185.42,175.26,185.42,orthodox,southpaw,4.0,2.0,3.0,0.0,0.75,0.0,3.0,0.0,1.0,0.0,6.3325000000000005,3.55,210.0,154.0,-5.935660506502398,-12.699999999999989,-10.159999999999997,2.0,0.75,1.0,2.7825000000000006,56.0,orthodox_vs_southpaw,0
W_FLYWEIGHT,0,PRELIMS,8,USA,25.28952772073922,30.83915126625599,170.18,167.64,172.72,167.64,southpaw,southpaw,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,262.0,364.0,-5.54962354551677,2.5400000000000205,5.0800000000000125,-1.0,0.0,0.0,0.0,-102.0,southpaw_vs_southpaw,0
FLYWEIGHT,0,PRELIMS,7,USA,33.77138945927447,32.969199178644764,170.18,177.8,172.72,182.88,orthodox,orthodox,5.0,6.0,3.0,4.0,0.6,0.6666666666666666,3.0,3.0,1.0,0.75,6.686,8.583333333333334,147.0,252.0,0.8021902806297021,-7.6200000000000045,-10.159999999999997,-1.0,-0.06666666666666665,0.25,-1.897333333333334,-105.0,orthodox_vs_orthodox,0
WELTERWEIGHT,0,MAIN_CARD,6,USA,31.353867214236825,35.422313483915126,182.88,185.42,182.88,195.58,orthodox,southpaw,4.0,3.0,1.0,1.0,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,7.307500000000001,7.283333333333334,119.0,371.0,-4.068446269678301,-2.539999999999992,-12.700000000000017,1.0,-0.08333333333333331,0.0,0.02416666666666689,-252.0,orthodox_vs_southpaw,0
BANTAMWEIGHT,0,MAIN_CARD,4,USA,25.127994524298426,27.682409308692677,172.72,167.64,180.34,177.8,orthodox,orthodox,4.0,3.0,3.0,2.0,0.75,0.6666666666666666,2.0,1.0,0.6666666666666666,0.5,11.92,9.163333333333334,420.0,147.0,-2.5544147843942504,5.0800000000000125,2.539999999999992,1.0,0.08333333333333337,0.16666666666666663,2.756666666666666,273.0,orthodox_vs_orthodox,1
FEATHERWEIGHT,0,MAIN_CARD,3,USA,25.349760438056126,33.37166324435318,175.26,180.34,180.34,180.34,orthodox,orthodox,2.0,4.0,1.0,1.0,0.5,0.25,0.0,1.0,0.0,1.0,15.0,9.0625,126.0,182.0,-8.021902806297053,-5.0800000000000125,0.0,-2.0,0.25,-1.0,5.9375,-56.0,orthodox_vs_orthodox,0
BANTAMWEIGHT,0,MAIN_CARD,2,USA,38.98151950718686,30.21218343600274,170.18,170.18,173.99,172.72,orthodox,orthodox,12.0,9.0,7.0,6.0,0.5833333333333334,0.6666666666666666,3.0,2.0,0.42857142857142855,0.3333333333333333,12.301666666666668,13.047777777777778,399.0,84.0,8.76933607118412,0.0,1.2700000000000102,3.0,-0.08333333333333326,0.09523809523809523,-0.7461111111111105,315.0,orthodox_vs_orthodox,0
FLYWEIGHT,0,MAIN_CARD,1,USA,32.23545516769336,24.383299110198493,167.64,170.18,166.37,177.8,orthodox,orthodox,12.0,5.0,8.0,5.0,0.6666666666666666,1.0,6.0,3.0,0.75,0.6,6.69,9.913999999999998,49.0,188.0,7.852156057494867,-2.5400000000000205,-11.430000000000007,7.0,-0.33333333333333337,0.15000000000000002,-3.2239999999999975,-139.0,orthodox_vs_orthodox,0
BANTAMWEIGHT,0,PRELIMS,9,USA,32.47091033538672,32.04106776180698,167.64,177.8,163.83,185.42,orthodox,orthodox,8.0,1.0,5.0,0.0,0.625,0.0,1.0,0.0,0.2,0.0,14.91,0.3800000000000008,140.0,371.0,0.42984257357974087,-10.160000000000025,-21.589999999999975,7.0,0.625,0.2,14.53,-231.0,orthodox_vs_orthodox,1
WELTERWEIGHT,0,PRELIMS,8,USA,33.91649555099247,30.809034907597535,175.26,185.42,182.88,198.12,orthodox,switch,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,9.89,7.640000000000001,126.0,119.0,3.107460643394937,-10.159999999999997,-15.240000000000009,0.0,0.0,-0.5,2.25,7.0,orthodox_vs_switch,0
BANTAMWEIGHT,0,PRELIMS,11,USA,32.473648186173854,31.255304585900067,167.64,170.18,180.34,175.26,switch,orthodox,7.0,4.0,5.0,3.0,0.7142857142857143,0.75,2.0,1.0,0.4,0.3333333333333333,12.26142857142857,11.4425,210.0,119.0,1.218343600273787,-2.5400000000000205,5.0800000000000125,3.0,-0.0357142857142857,0.06666666666666671,0.8189285714285699,91.0,switch_vs_orthodox,0
W_STRAWWEIGHT,0,PRELIMS,12,USA,30.275154004106778,24.44079397672827,167.64,157.48,167.64,160.02,orthodox,orthodox,2.0,5.0,2.0,3.0,1.0,0.6,2.0,2.0,1.0,0.6666666666666666,5.615,10.606,217.0,217.0,5.834360027378509,10.159999999999997,7.619999999999976,-3.0,0.4,0.33333333333333337,-4.991,0.0,orthodox_vs_orthodox,0
BANTAMWEIGHT,0,PRELIMS,13,USA,34.57905544147844,32.167008898015055,167.64,167.64,163.83,185.42,orthodox,southpaw,13.0,6.0,7.0,4.0,0.5384615384615384,0.6666666666666666,1.0,1.0,0.14285714285714285,0.25,12.343076923076923,13.571666666666667,392.0,147.0,2.412046543463383,0.0,-21.589999999999975,7.0,-0.1282051282051282,-0.10714285714285715,-1.228589743589744,245.0,orthodox_vs_southpaw,0
W_STRAWWEIGHT,0,PRELIMS,14,USA,29.00205338809035,30.507871321013006,157.48,162.56,157.48,149.86,orthodox,southpaw,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,181.0,,-1.5058179329226569,-5.0800000000000125,7.619999999999976,2.0,0.0,0.0,,,orthodox_vs_southpaw,0
W_FLYWEIGHT,0,PRELIMS,10,USA,35.32101300479124,29.31416837782341,167.64,170.18,176.53,172.72,orthodox,orthodox,12.0,11.0,5.0,5.0,0.4166666666666667,0.45454545454545453,2.0,4.0,0.4,0.8,14.155833333333334,11.933636363636365,112.0,245.0,6.00684462696783,-2.5400000000000205,3.8100000000000023,1.0,-0.037878787878787845,-0.4,2.2221969696969683,-133.0,orthodox_vs_orthodox,0
WELTERWEIGHT,0,MAIN_CARD,6,USA,31.79192334017796,31.54277891854894,187.96,180.34,189.23,184.15,orthodox,southpaw,7.0,8.0,4.0,4.0,0.5714285714285714,0.5,3.0,3.0,0.75,0.75,9.711428571428572,9.505,784.0,189.0,0.24914442162901906,7.6200000000000045,5.079999999999984,-1.0,0.0714285714285714,0.0,0.20642857142857096,595.0,orthodox_vs_southpaw,0
MIDDLEWEIGHT,0,MAIN_CARD,5,USA,34.08624229979466,30.209445585215605,187.96,193.04,182.88,195.58,orthodox,switch,7.0,2.0,4.0,1.0,0.5714285714285714,0.5,4.0,1.0,1.0,1.0,9.132857142857144,1.525,462.0,189.0,3.876796714579058,-5.079999999999984,-12.700000000000017,5.0,0.0714285714285714,0.0,7.607857142857144,273.0,orthodox_vs_switch,0
